"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","FORECAST_ACTUAL_INDICATOR","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2025-05-13",42,27233,"A",30146,24934,1426,6606,8,18720,0,-3,920,2004,992,0,-452,-527,-923,1397,997,0,-514
"2025-05-13",43,27321,"A",29472,25028,1418,6606,0,18720,0,-3,549,1981,992,1,-452,-489,-199,1397,996,0,-514
"2025-05-13",44,27101,"A",29237,24816,1409,6606,0,18720,0,-4,473,1980,992,0,-452,-515,-159,1387,997,0,-514
"2025-05-13",45,25686,"A",27677,23476,1383,6606,0,18720,0,-5,193,1979,992,1,-451,-526,-5,1256,997,0,-514
"2025-05-13",46,24313,"A",26279,22174,1356,6606,0,18720,0,-5,108,1975,992,0,-451,-482,-26,1250,994,0,-512
"2025-05-13",47,22705,"A",25485,20789,1382,6606,0,18720,0,-5,357,1551,992,0,-428,-385,-959,1381,907,0,-513
"2025-05-13",48,21612,"A",24314,19784,1407,6606,0,18720,0,-5,335,1515,989,0,-438,-233,-1022,1397,904,0,-514
"2025-05-14",1,21171,"A",23684,19437,1414,6606,0,18720,0,-5,415,1694,901,0,-451,-137,-916,1397,992,0,-514
"2025-05-14",2,20553,"A",22985,18871,1421,6606,0,18720,0,-5,610,1712,896,1,-451,-60,-912,1397,998,0,-514
"2025-05-14",3,20266,"A",22779,18592,1414,6606,0,18720,0,-5,716,1848,941,0,-451,-41,-1012,1397,998,0,-514
"2025-05-14",4,20248,"A",22723,18578,1407,6606,0,18720,0,-5,811,1860,943,0,-451,0,-1015,1397,998,0,-514
"2025-05-14",5,19919,"A",22438,18304,1386,6606,0,18720,0,-5,911,1815,898,0,-451,-37,-1022,1397,998,0,-514
"2025-05-14",6,19578,"A",22089,18021,1364,6606,0,18720,0,-5,1004,1811,897,1,-449,-30,-1023,1389,998,0,-514
"2025-05-14",7,19234,"A",21764,17698,1375,6606,0,18720,0,-5,1054,1780,986,0,-421,-77,-1023,1292,998,0,-514
"2025-05-14",8,19157,"A",21657,17562,1385,6606,0,18720,0,-5,864,1777,992,1,-421,-47,-1023,1264,995,0,-514
"2025-05-14",9,18760,"A",21095,17184,1396,6606,0,18720,0,-146,795,1718,980,0,-421,-41,-1005,1060,907,0,-514
"2025-05-14",10,18557,"A",20896,17011,1407,6606,0,18720,0,-159,823,1714,980,0,-421,-59,-1004,1007,904,0,-514
"2025-05-14",11,18698,"A",20922,17172,1382,6606,3,18720,0,-160,929,1803,991,1,-348,0,-1022,658,992,0,-514
"2025-05-14",12,19274,"A",21415,17724,1356,6606,166,18720,0,-159,1030,1813,992,0,-263,0,-1023,644,998,0,-514
"2025-05-14",13,21004,"A",23264,19332,1313,6606,679,18720,0,-38,1090,1974,992,1,-385,-36,-863,1018,998,0,-514
"2025-05-14",14,22285,"A",24662,20526,1270,6606,1422,18720,0,-5,1040,1989,992,0,-386,-180,-802,1086,998,0,-514
"2025-05-14",15,23852,"A",25641,21825,1258,6606,2414,18720,0,-5,739,2006,992,0,-449,-331,403,1363,997,0,-514
"2025-05-14",16,24228,"A",26168,22020,1245,6606,3509,18720,0,-5,687,2007,992,0,-452,-480,504,1397,997,0,-513
"2025-05-14",17,24055,"A",26045,21725,1271,6606,4679,18720,0,-5,618,2007,992,1,-452,-530,414,1397,997,0,-513
"2025-05-14",18,23308,"A",25298,20953,1296,6606,5812,18720,0,-5,397,2007,992,0,-452,-530,410,1397,996,0,-513
"2025-05-14",19,22727,"A",24718,20349,1333,6606,7054,18720,0,-5,321,2007,992,0,-452,-531,516,1397,951,0,-513
"2025-05-14",20,21537,"A",23454,19174,1370,6606,8206,18720,0,-5,209,2007,992,0,-452,-457,520,1397,948,0,-513
"2025-05-14",21,20228,"A",21989,17919,1337,6606,9314,18720,0,-5,247,2007,992,0,-446,-307,301,1397,948,0,-513
"2025-05-14",22,19501,"A",21167,17233,1303,6606,10255,18720,0,-5,347,2007,992,0,-452,-206,305,1397,929,0,-513
"2025-05-14",23,19118,"A",20768,16898,1327,6606,11235,18720,0,-5,411,2006,992,1,-452,-249,979,1397,263,0,-454
"2025-05-14",24,18654,"A",20205,16446,1351,6606,11817,18720,0,-5,558,1998,992,0,-398,-204,1016,1397,238,0,-454
"2025-05-14",25,18433,"A",20223,16300,1340,6606,12382,18720,0,-5,704,1321,992,1,-448,-338,1016,1397,861,0,-509
"2025-05-14",26,18405,"A",20182,16385,1329,6606,12838,18720,0,-5,773,1256,992,0,-452,-328,1016,1397,904,0,-502
"2025-05-14",27,18035,"A",19738,16001,1327,6606,12835,18720,0,-63,694,1168,992,0,-452,-303,1016,1397,991,0,-511
"2025-05-14",28,17849,"A",19524,15811,1325,6606,12548,18720,0,-64,676,1159,992,0,-452,-273,1016,1397,997,0,-514
"2025-05-14",29,17871,"A",19629,15840,1325,6606,12234,18720,0,-67,898,1163,992,0,-452,-359,1016,1397,997,0,-514
"2025-05-14",30,17706,"A",19372,15655,1325,6606,11732,18720,0,-181,865,1166,992,1,-452,-381,1012,1397,997,0,-514
"2025-05-14",31,18230,"A",19856,16184,1422,6606,10951,18720,0,-181,873,1615,992,0,-452,-341,531,1397,997,0,-514
"2025-05-14",32,19201,"A",20980,17179,1519,6606,10076,18720,0,-70,1146,1658,992,0,-452,-414,507,1397,997,0,-483
"2025-05-14",33,20024,"A",21916,17947,1553,6606,8917,18720,0,-9,1226,1978,992,1,-452,-435,133,1397,997,0,-514
"2025-05-14",34,21524,"A",23383,19365,1586,6606,7533,18720,0,-6,1205,2007,992,0,-452,-399,118,1397,997,0,-514
"2025-05-14",35,23410,"A",25315,21131,1612,6606,6188,18720,0,-6,1119,1960,992,1,-452,-445,340,1397,997,0,-514
"2025-05-14",36,25054,"A",27038,22726,1637,6606,4920,18720,0,-6,1133,1956,992,1,-452,-524,348,1397,997,0,-514
"2025-05-14",37,26125,"A",28112,23815,1594,6606,3717,18720,0,-6,1242,1956,992,1,-452,-527,464,1397,997,0,-514
"2025-05-14",38,26901,"A",28889,24578,1550,6606,2655,18720,0,-5,1328,1956,992,0,-452,-527,445,1367,996,0,-514
"2025-05-14",39,27384,"A",29802,25135,1456,6606,1708,18720,0,-3,1650,2004,992,0,-452,-526,-429,994,997,0,-514
"2025-05-14",40,27574,"A",30047,25247,1361,6606,917,18720,0,-5,1374,2008,992,1,-452,-527,-485,974,997,0,-514
"2025-05-14",41,27608,"A",29758,25223,1385,6606,269,18720,0,-5,903,2007,992,0,-452,-526,-163,1307,997,0,-514
"2025-05-14",42,27613,"A",29751,25213,1408,6606,16,18720,0,-5,732,2008,992,1,-452,-527,-150,1348,997,0,-514
"2025-05-14",43,27807,"A",29794,25435,1511,6606,0,18720,0,-5,722,2007,992,1,-451,-527,70,1354,998,0,-514
"2025-05-14",44,27186,"A",29174,24834,1613,6606,0,18720,0,-5,684,2007,992,0,-452,-527,78,1325,997,0,-514
"2025-05-14",45,25973,"A",28047,23726,1637,6606,0,18720,0,-5,724,2008,992,0,-452,-527,-86,952,998,0,-514
"2025-05-14",46,24638,"A",26717,22522,1660,6606,0,18720,0,-5,979,2008,992,1,-452,-527,-91,936,998,0,-514
"2025-05-14",47,22604,"A",24591,20649,1606,6606,0,18720,0,-5,940,2006,992,0,-451,-527,193,1308,997,0,-514
"2025-05-14",48,21497,"A",23486,19700,1551,6606,0,18720,0,-4,1230,2005,992,1,-452,-527,200,1357,997,0,-514
"2025-05-15",1,20766,"A",23039,19045,1555,6606,0,18720,0,-4,1301,1696,984,0,-451,-527,-285,1393,997,0,-514
"2025-05-15",2,20490,"A",22785,18792,1558,6606,0,18720,0,-4,1380,1664,984,1,-452,-527,-306,1397,997,0,-514
"2025-05-15",3,20003,"A",22404,18301,1578,6606,0,18720,0,-4,1597,1200,983,1,-451,-527,-413,1397,998,0,-514
"2025-05-15",4,19790,"A",21944,18142,1597,6606,0,18720,0,-256,1408,1158,983,1,-451,-527,-418,1397,997,0,-514
"2025-05-15",5,19458,"A",21834,17805,1612,6606,0,18720,0,-342,1347,1057,983,1,-452,-526,-726,1397,997,0,-514
"2025-05-15",6,19333,"A",21692,17630,1627,6606,0,18720,0,-342,1238,1052,980,1,-452,-497,-738,1397,997,0,-514
"2025-05-15",7,19290,"A",21644,17611,1638,6606,0,18720,0,-342,1195,1634,871,1,-451,-478,-753,1397,953,0,-514
"2025-05-15",8,19222,"A",21560,17506,1649,6606,0,18720,0,-343,1123,1685,862,0,-452,-461,-754,1397,942,0,-514
"2025-05-15",9,19057,"A",21727,17332,1583,6606,0,18720,0,-201,1342,1608,801,0,-452,-393,-1012,1397,652,0,-514
"2025-05-15",10,19069,"A",21946,17404,1516,6606,0,18720,0,-14,1458,1599,798,0,-452,-403,-1022,1397,628,0,-514
"2025-05-15",11,19340,"A",22082,17682,1475,6606,1,18720,0,-6,1593,1321,797,0,-452,-260,-1022,1397,438,0,-514
"2025-05-15",12,20086,"A",22858,18280,1433,6606,97,18720,0,-6,1428,1304,802,0,-452,-290,-1022,1382,441,0,-514
"2025-05-15",13,21780,"A",24616,19821,1431,6606,450,18720,0,-6,1093,1950,979,0,-451,-403,-974,1185,964,0,-514
"2025-05-15",14,23070,"A",25857,21010,1429,6606,977,18720,0,-6,1321,2010,992,1,-452,-364,-963,1176,997,0,-514
"2025-05-15",15,24953,"A",27051,22716,1462,6606,1532,18720,0,-6,1246,2008,992,0,-452,-308,-330,1373,997,0,-514
"2025-05-15",16,25130,"A",27236,22841,1495,6606,2161,18720,0,-6,1001,2007,992,1,-452,-368,-278,1397,997,0,-514
"2025-05-15",17,25751,"A",27677,23409,1479,6606,2868,18720,0,-4,1265,1438,992,0,-451,-465,552,1397,997,0,-514
"2025-05-15",18,25155,"A",27113,22787,1462,6606,3713,18720,0,-4,1113,1372,992,1,-451,-497,603,1397,997,0,-514
"2025-05-15",19,24733,"A",26513,22355,1487,6606,4465,18720,0,-6,993,1370,992,1,-414,-358,607,1397,997,0,-514
"2025-05-15",20,24166,"A",25901,21842,1512,6606,5251,18720,0,-6,1004,1370,992,1,-451,-276,607,1397,997,0,-514
"2025-05-15",21,23464,"A",25056,21200,1546,6606,5915,18720,0,-6,817,1370,992,0,-451,-133,625,1397,998,0,-514
"2025-05-15",22,22832,"A",24362,20639,1580,6606,6647,18720,0,-6,838,1370,992,0,-452,-70,626,1397,997,0,-514
"2025-05-15",23,22448,"A",23914,20251,1636,6606,7214,18720,0,-3,1018,1370,991,0,-452,-3,626,1397,997,0,-514
"2025-05-15",24,22236,"A",23648,20037,1692,6606,7651,18720,0,-3,1602,1370,991,1,-401,0,628,1397,987,0,-514
"2025-05-15",25,22120,"A",23479,20024,1702,6606,7968,18720,0,-3,1813,1358,991,1,-348,0,1000,1397,629,0,-514
"2025-05-15",26,22178,"A",23509,20114,1711,6606,8003,18720,0,-3,1983,1358,991,0,-335,0,1015,1397,606,0,-499
"2025-05-15",27,22125,"A",23618,20069,1752,6606,7776,18720,0,-3,1970,1359,992,1,-440,-44,1016,1397,606,0,-512
"2025-05-15",28,21800,"A",23434,19813,1793,6606,7848,18720,0,-4,1935,1359,992,0,-452,-173,1016,1397,606,0,-513
"2025-05-15",29,21523,"A",23150,19524,1852,6606,7593,18720,0,-6,1673,1359,992,0,-452,-168,1016,1397,607,0,-513
"2025-05-15",30,21439,"A",23050,19443,1911,6606,7294,18720,0,-8,1575,1358,992,1,-452,-154,1016,1397,606,0,-513
"2025-05-15",31,21548,"A",23160,19556,1900,6606,6826,18720,0,-8,1615,1361,992,0,-452,-155,997,1397,608,0,-513
"2025-05-15",32,22109,"A",23780,20200,1889,6606,6166,18720,0,-8,1835,1361,992,1,-452,-214,995,1397,616,0,-513
"2025-05-15",33,22995,"A",24558,21037,1839,6606,5614,18720,0,-8,1821,1359,992,0,-451,-107,714,1397,883,0,-513
"2025-05-15",34,24200,"A",25738,22191,1788,6606,4943,18720,0,-8,1855,1358,992,1,-389,-144,703,1397,903,0,-513
"2025-05-15",35,25429,"A",27178,23365,1721,6606,4117,18720,0,-6,1849,1361,992,1,-447,-295,609,1397,991,0,-513
"2025-05-15",36,26439,"A",28275,24281,1654,6606,3256,18720,0,-5,1677,1361,992,0,-452,-376,606,1397,997,0,-513
"2025-05-15",37,27329,"A",29108,25140,1514,6606,2436,18720,0,-6,1586,1355,991,0,-452,-320,605,1397,997,0,-513
"2025-05-15",38,27878,"A",29732,25671,1373,6606,1739,18720,0,-5,1656,1354,991,0,-452,-394,605,1397,997,0,-513
"2025-05-15",39,28064,"A",29894,25841,1292,6606,1117,18720,0,-3,1729,1355,992,1,-452,-368,606,1397,997,0,-513
"2025-05-15",40,28136,"A",29914,25902,1210,6606,570,18720,0,-3,1691,1354,992,0,-452,-316,607,1397,997,0,-513
"2025-05-15",41,28169,"A",29945,25877,1249,6606,174,18720,0,-4,1594,1357,992,1,-452,-315,925,1397,997,0,-513
"2025-05-15",42,27924,"A",29672,25612,1288,6606,14,18720,0,-4,1360,1358,992,1,-452,-287,938,1397,997,0,-513
"2025-05-15",43,27651,"A",29325,25362,1329,6606,0,18720,0,-4,1249,1356,992,0,-452,-213,855,1397,997,0,-513
"2025-05-15",44,26945,"A",28552,24657,1370,6606,0,18720,0,-4,810,1356,992,0,-452,-146,850,1397,997,0,-513
"2025-05-15",45,25850,"A",27447,23679,1346,6606,0,18720,0,-4,633,1357,992,0,-452,-136,491,1397,997,0,-513
"2025-05-15",46,24840,"A",26422,22742,1322,6606,0,18720,0,-5,755,1355,992,0,-452,-122,454,1397,997,0,-513
"2025-05-15",47,23533,"A",25535,21592,1302,6606,0,18720,0,-5,968,1326,992,0,-452,-127,-415,1397,997,0,-513
"2025-05-15",48,22220,"A",24185,20388,1281,6606,0,18720,0,-5,900,1329,992,0,-425,-61,-471,1397,998,0,-513
"2025-05-16",1,21594,"A",23620,19798,1227,6606,0,18720,0,-5,918,1362,992,1,-406,-10,-602,1397,997,0,-513
"2025-05-16",2,21114,"A",23133,19290,1173,6606,0,18720,0,-5,889,1361,992,0,-403,0,-608,1397,997,0,-513
"2025-05-16",3,20674,"A",22979,18880,1135,6606,0,18720,0,-5,862,1362,992,0,-311,0,-986,1397,997,0,-513
"2025-05-16",4,20487,"A",22775,18687,1096,6606,0,18720,0,-5,745,1360,988,0,-296,0,-1001,1397,995,0,-496
"2025-05-16",5,20121,"A",22590,18356,1065,6606,0,18720,0,-5,610,1334,839,0,-419,-20,-1021,1397,907,0,-514
"2025-05-16",6,19782,"A",22331,17997,1033,6606,0,18720,0,-6,554,1332,831,0,-432,-87,-1022,1397,900,0,-514
"2025-05-16",7,19450,"A",21940,17676,993,6606,0,18720,0,-129,376,1302,891,0,-432,-151,-1022,1397,867,0,-514
"2025-05-16",8,19599,"A",22111,17822,952,6606,0,18720,0,-130,382,1303,894,0,-432,-174,-1022,1397,865,0,-514
"2025-05-16",9,19506,"A",21970,17683,952,6606,0,18720,0,-187,215,1305,857,0,-432,-183,-1022,1397,898,0,-514
"2025-05-16",10,19407,"A",21935,17561,951,6606,0,18720,0,-199,30,1303,856,0,-432,-258,-1023,1368,900,0,-514
"2025-05-16",11,19605,"A",21909,17730,969,6606,7,18720,0,-316,-43,1266,892,0,-432,-151,-1023,994,900,0,-514
"2025-05-16",12,19932,"A",22158,18013,987,6606,221,18720,0,-286,-94,1268,897,0,-432,-43,-1023,977,902,0,-514
"2025-05-16",13,21719,"A",24114,19701,956,6606,754,18720,0,-168,133,1356,986,1,-386,-140,-1023,1351,992,0,-514
"2025-05-16",14,22749,"A",25392,20637,925,6606,1423,18720,0,-13,216,1363,992,0,-374,-289,-979,1397,998,0,-514
"2025-05-16",15,24189,"A",26087,21950,957,6606,2250,18720,0,-6,-80,1361,992,0,-452,-438,131,1397,998,0,-514
"2025-05-16",16,24823,"A",26812,22414,988,6606,3212,18720,0,-6,-12,1361,992,0,-452,-529,231,1397,998,0,-514
"2025-05-16",17,24724,"A",26715,22237,1050,6606,4425,18720,0,-6,-231,1359,992,0,-452,-531,956,1397,997,0,-514
"2025-05-16",18,23924,"A",25890,21372,1111,6606,5711,18720,0,-6,-356,1359,992,0,-452,-506,996,1397,997,0,-514
"2025-05-16",19,23026,"A",24919,20497,1174,6606,7216,18720,0,-6,-340,1359,992,0,-452,-433,996,1397,997,0,-514
"2025-05-16",20,21807,"A",23565,19375,1236,6606,8447,18720,0,-6,-128,1359,992,0,-452,-298,996,1397,998,0,-514
"2025-05-16",21,20189,"A",21659,17902,1271,6606,9548,18720,0,-160,-20,1360,992,0,-452,-164,1015,1397,997,0,-514
"2025-05-16",22,19507,"A",20970,17271,1305,6606,10564,18720,0,-13,372,1357,992,0,-433,-29,1015,1397,997,0,-514
"2025-05-16",23,19104,"A",20099,16968,1310,6606,11146,18720,0,-271,559,1218,992,0,-315,0,699,1397,985,0,-451
"2025-05-16",24,18610,"A",19535,16498,1314,6606,11539,18720,0,-287,625,1211,992,0,-299,0,686,1397,985,0,-413
"2025-05-16",25,18294,"A",19386,16257,1369,6606,11804,18720,0,-287,580,1331,992,0,-425,-65,816,1397,996,0,-389
"2025-05-16",26,18038,"A",19212,15979,1424,6606,12205,18720,0,-347,724,1361,992,1,-368,-215,821,1397,994,0,-438
"2025-05-16",27,17775,"A",19079,15713,1432,6606,12305,18720,0,-473,743,1361,992,1,-444,-365,820,1397,906,0,-468
"2025-05-16",28,17362,"A",18700,15288,1440,6606,12287,18720,0,-474,459,1362,992,0,-452,-377,820,1397,902,0,-483
"2025-05-16",29,17201,"A",18655,15172,1433,6606,12192,18720,0,-469,470,1362,992,0,-451,-472,726,1397,991,0,-500
"2025-05-16",30,17208,"A",18650,15198,1425,6606,11723,18720,0,-470,509,1362,991,0,-452,-446,722,1397,997,0,-514
"2025-05-16",31,17299,"A",18793,15374,1426,6606,10922,18720,0,-472,622,1302,937,0,-451,-501,566,1397,996,0,-514
"2025-05-16",32,17924,"A",19393,15960,1426,6606,10019,18720,0,-470,359,1301,935,0,-452,-473,557,1396,997,0,-514
"2025-05-16",33,18670,"A",20119,16749,1441,6606,8964,18720,0,-467,706,1358,988,-18,-452,-432,115,1385,998,0,-514
"2025-05-16",34,19865,"A",21331,17839,1455,6606,7728,18720,0,-343,1214,1359,992,0,-452,-343,96,1385,997,0,-514
"2025-05-16",35,21434,"A",23055,19257,1517,6606,6457,18720,0,-6,1582,1359,992,0,-430,-209,350,1396,997,0,-488
"2025-05-16",36,22727,"A",24359,20524,1578,6606,5113,18720,0,-4,1893,1366,992,0,-332,-292,356,1397,997,0,-512
"2025-05-16",37,24291,"A",26255,22035,1546,6606,3844,18720,0,-3,1740,1965,993,0,-428,-442,-84,1397,997,0,-513
"2025-05-16",38,25491,"A",27572,23198,1513,6606,2717,18720,0,-4,1686,2008,992,0,-452,-518,-102,1397,996,0,-513
"2025-05-16",39,27006,"A",28884,24670,1463,6606,1727,18720,0,-3,1701,2007,992,0,-452,-416,294,1397,997,0,-513
"2025-05-16",40,27422,"A",29322,25046,1413,6606,860,18720,0,-3,1604,2006,992,0,-452,-438,311,1397,969,0,-513
"2025-05-16",41,27017,"A",28882,24656,1423,6606,256,18720,0,-4,1537,2007,992,0,-452,-404,350,1397,60,0,-513
"2025-05-16",42,26495,"A",28349,24190,1432,6606,21,18720,0,-3,1542,2007,992,0,-452,-392,352,1397,0,0,-513
"2025-05-16",43,26126,"A",28005,23885,1433,6606,0,18720,0,-4,1654,2007,992,0,-452,-444,334,1397,0,0,-487
"2025-05-16",44,25809,"A",27770,23626,1434,6606,0,18720,0,-4,1707,2007,992,0,-452,-505,331,1397,0,0,-508
"2025-05-16",45,24703,"A",26803,22566,1408,6606,0,18720,0,-3,1746,2007,992,-148,-452,-426,-64,1397,0,0,-513
"2025-05-16",46,23719,"A",25851,21626,1381,6606,0,18720,0,-4,1579,2007,992,-158,-452,-436,-77,1397,0,0,-513
"2025-05-16",47,22714,"A",24937,20711,1309,6606,0,18720,0,-68,1757,2007,992,-360,-452,-466,369,1397,0,0,-513
"2025-05-16",48,21672,"A",23678,19775,1237,6606,0,18720,0,-158,1721,2008,992,-368,-415,-368,387,1397,0,0,-513
"2025-05-17",1,20819,"A",22470,19011,1248,6606,0,18720,0,-158,1821,2009,992,-125,-370,-301,15,1397,0,0,-513
"2025-05-17",2,20447,"A",21945,18687,1259,6606,0,18720,0,-157,1738,2008,992,-115,-369,-158,0,1397,0,0,-513
"2025-05-17",3,20079,"A",21815,18346,1195,6606,0,18720,0,-157,1744,2008,992,-238,-369,-162,-111,1397,0,0,-513
"2025-05-17",4,19862,"A",21491,18175,1130,6606,0,18720,0,-159,1658,2009,992,-243,-369,-48,-115,1397,0,0,-513
"2025-05-17",5,19593,"A",21369,17940,1078,6606,0,18720,0,-157,1643,2009,992,-230,-370,-130,-190,1397,0,0,-513
"2025-05-17",6,19134,"A",21006,17473,1026,6606,0,18720,0,-157,1606,2009,992,-230,-370,-223,-193,1397,0,0,-513
"2025-05-17",7,18652,"A",20968,17044,1029,6606,0,18720,0,-5,1867,2009,992,-570,-369,-152,-217,1397,0,0,-513
"2025-05-17",8,18547,"A",20823,16932,1032,6606,0,18720,0,-3,1887,2009,992,-584,-369,-95,-218,1397,0,0,-513
"2025-05-17",9,18287,"A",20578,16708,1055,6606,0,18720,0,-3,1987,2009,992,-562,-370,-26,-323,1397,0,0,-513
"2025-05-17",10,18143,"A",20411,16618,1078,6606,0,18720,0,-3,2072,2009,992,-562,-369,0,-327,1397,0,0,-513
"2025-05-17",11,17971,"A",20461,16433,1090,6606,3,18720,0,-3,2177,2010,992,-596,-369,-18,-497,1397,0,0,-513
"2025-05-17",12,18117,"A",20557,16541,1102,6606,99,18720,0,-3,2193,2010,992,-559,-369,0,-502,1397,0,0,-513
"2025-05-17",13,19011,"A",20507,17372,1086,6606,408,18720,0,-3,2154,2008,992,331,-370,0,-116,1397,0,0,-513
"2025-05-17",14,19252,"A",20725,17504,1070,6606,829,18720,0,-3,1913,2008,992,379,-392,0,-71,1397,0,0,-513
"2025-05-17",15,20127,"A",21584,18281,1058,6606,1335,18720,0,-3,1679,2006,992,988,-447,0,875,1397,0,0,-513
"2025-05-17",16,20428,"A",21890,18609,1046,6606,1902,18720,0,-3,1676,2005,992,1021,-452,0,941,1397,0,0,-513
"2025-05-17",17,21100,"A",22562,19215,1030,6606,2595,18720,0,-3,1665,2005,992,1043,-452,0,994,1397,0,0,-513
"2025-05-17",18,21200,"A",22662,19356,1013,6606,3390,18720,0,-3,1707,2005,992,1044,-452,0,996,1397,0,0,-513
"2025-05-17",19,21265,"A",22727,19421,991,6606,4486,18720,0,-3,1823,2006,992,1044,-452,0,996,1397,0,0,-513
"2025-05-17",20,20832,"A",22294,18981,969,6606,5656,18720,0,-3,1969,2004,992,1044,-452,0,992,1397,0,0,-513
"2025-05-17",21,19987,"A",21377,18179,969,6606,6902,18720,0,-3,2250,1743,992,878,-380,0,507,1397,0,0,-513
"2025-05-17",22,19056,"A",20325,17306,969,6606,8002,18720,0,-3,2526,1719,990,872,-259,0,484,1397,0,0,-513
"2025-05-17",23,18173,"A",19398,16508,1017,6606,9092,18720,0,-150,2420,1353,901,676,-362,0,217,1397,0,0,-513
"2025-05-17",24,17902,"A",19297,16217,1064,6606,10110,18720,0,-69,2528,1303,874,669,-451,0,212,1397,0,0,-513
"2025-05-17",25,17294,"A",18548,15629,1071,6606,10855,18720,0,-211,2398,372,111,942,-452,0,753,1397,0,0,-513
"2025-05-17",26,16559,"A",17802,14919,1078,6606,11450,18720,0,-222,2393,293,57,955,-452,0,776,1397,0,0,-513
"2025-05-17",27,15618,"A",16692,13984,1088,6606,11784,18720,0,-390,2065,66,4,1018,-451,0,361,1397,0,0,-513
"2025-05-17",28,15177,"A",16169,13504,1098,6606,11941,18720,0,-473,1831,86,18,888,-452,0,344,1384,0,0,-513
"2025-05-17",29,14737,"A",16004,13042,1134,6606,11820,18720,0,-474,1644,1172,645,-276,-452,0,155,1224,0,0,-513
"2025-05-17",30,14583,"A",15877,12869,1170,6606,11535,18720,0,-475,1596,1279,692,-305,-451,0,149,1187,0,0,-513
"2025-05-17",31,14653,"A",16161,12914,1177,6606,10879,18720,0,-475,1220,1752,835,-518,-452,0,395,967,0,0,-513
"2025-05-17",32,14816,"A",500,13143,1208,6606,8722,18720,0,-474,1171,1788,849,-527,-452,0,404,958,0,0,-513
"2025-05-17",33,15757,"A",500,14026,1208,6606,8137,18720,0,-470,1372,1996,985,-747,-452,0,240,1175,0,0,-513
"2025-05-17",34,17096,"A",500,15304,1163,6606,6877,18720,0,-463,1677,2009,995,-750,-436,0,241,1214,0,0,-513
"2025-05-17",35,19321,"A",500,17369,1163,6606,6171,18720,0,-225,1809,2007,994,-184,-339,0,807,1377,0,0,-493
"2025-05-17",36,20980,"A",500,19007,1164,6606,4796,18720,0,-215,1778,2007,992,-162,-429,0,830,1397,0,0,-471
"2025-05-17",37,22361,"A",500,20354,1164,6606,3746,18720,0,-15,2143,2008,992,-750,-396,0,317,1397,0,0,-512
"2025-05-17",38,23549,"A",500,21516,1105,6606,2780,18720,0,-3,2039,2009,992,-782,-447,0,267,1397,0,0,-512
"2025-05-17",39,24155,"A",500,22110,1105,6606,1916,18720,0,-3,2209,2010,992,-1045,-451,0,-655,1397,0,0,-512
"2025-05-17",40,24590,"A",500,22558,1028,6606,1054,18720,0,-3,2240,2011,992,-1052,-452,0,-717,1397,0,0,-512
"2025-05-17",41,24845,"A",500,22760,1028,6606,495,18720,0,-4,2208,2010,992,-510,-451,0,-500,1397,0,0,-512
"2025-05-17",42,24705,"A",500,22622,1117,6606,151,18720,0,-5,2175,2010,992,-482,-451,0,-492,1397,0,0,-512
"2025-05-17",43,25087,"A",500,22999,1117,6606,0,18720,0,-3,2159,2010,992,-161,-450,0,-270,1397,0,0,-512
"2025-05-17",44,25189,"A",500,23061,1225,6606,0,18720,0,-3,2255,2010,992,-149,-386,0,-260,1397,0,0,-505
"2025-05-17",45,24324,"A",500,22261,1225,6606,0,18720,0,-5,2210,2009,992,-513,-446,0,5,1397,0,0,-493
"2025-05-17",46,23453,"A",500,21456,1170,6606,0,18720,0,-5,2232,2009,992,-527,-452,0,2,1397,0,0,-471
"2025-05-17",47,21981,"A",500,20124,1170,6606,0,18720,0,-5,2352,2011,992,-224,-452,0,-755,1397,0,0,-501
"2025-05-17",48,21085,"A",500,19349,1119,6606,0,18720,0,-5,2660,2010,992,-211,-422,0,-799,1397,0,0,-514
"2025-05-18",1,20381,"A",500,18779,1119,6606,0,18720,0,-29,2776,2011,992,-323,-352,0,-877,1397,0,0,-514
"2025-05-18",2,19918,"A",500,18401,1069,6606,0,18720,0,-129,2713,2011,992,-325,-351,0,-880,1397,0,0,-514
"2025-05-18",3,19673,"A",500,18164,1069,6606,0,18720,0,-130,2776,2011,992,-107,-351,0,-880,1397,0,0,-514
"2025-05-18",4,19486,"A",500,18041,1236,6606,0,18720,0,-240,2672,2011,992,-104,-351,0,-880,1397,0,0,-514
"2025-05-18",5,19119,"A",500,17770,1236,6606,0,18720,0,-284,2829,2010,992,161,-351,0,-820,1397,0,0,-514
"2025-05-18",6,18699,"A",500,17316,1182,6606,0,18720,0,-284,2731,2011,992,174,-351,0,-818,1397,0,0,-514
"2025-05-18",7,18040,"A",500,16766,1182,6606,0,18720,0,-285,2784,2010,992,-283,-351,0,-916,1397,0,0,-514
